Nom Gare;Code Gare;Type jour;Date;Annee;Ligne;Axe;Tranche horaire;Somme de Montants
CLICHY-SOUS-BOIS-MAIRIE;87704288;JOB;2021-09-21;2021;T4;T4;De 16h à 20h;291
COIGNIERES;87393272;SAM;2023-11-18;2023;N;N;De 10h à 16h;180
COIGNIERES;87393272;DIM;2023-11-19;2023;N;N;Avant 6h;6
COIGNIERES;87393272;DIM;2023-11-19;2023;N;N;De 6h à 10h;49
COIGNIERES;87393272;JOB;2023-11-14;2023;N;N;Avant 6h;25
COIGNIERES;87393272;JOB;2023-11-14;2023;N;N;De 10h à 16h;242
COIGNIERES;87393272;JOB;2023-11-14;2023;N;N;De 6h à 10h;375
COLOMBES;87381087;SAM;2023-11-18;2023;J;J4;Après 20h;600
COLOMBES;87381087;DIM;2023-11-19;2023;J;J4;De 10h à 16h;1926
COLOMBES;87381087;DIM;2023-11-19;2023;J;J4;De 16h à 20h;1103
COLOMBES;87381087;JOB;2023-11-14;2023;J;J4;De 10h à 16h;2383
COLOMBES;87381087;JOB;2023-11-14;2023;J;J4;De 16h à 20h;2410
COLOMBES;87381087;JOB;2023-11-14;2023;J;J4;De 6h à 10h;3741
COMBS-LA-VILLE-QUINCY;87682146;JOB;2024-05-03;2024;D;D;De 16h à 20h;1314
COMBS-LA-VILLE-QUINCY;87682146;JOB;2024-05-03;2024;D;D;De 6h à 10h;4184
COMPANS;87272047;DIM;2023-11-19;2023;K;K;De 10h à 16h;1
COMPANS;87272047;JOB;2023-11-14;2023;K;K;Avant 6h;3
COMPANS;87272047;JOB;2023-11-14;2023;K;K;De 16h à 20h;12
COMPANS;87272047;JOB;2023-11-14;2023;K;K;De 6h à 10h;41
CONFLANS-FIN-D'OISE;87381459;SAM;2023-11-18;2023;J;J6;De 10h à 16h;666
CONFLANS-FIN-D'OISE;87381459;DIM;2023-11-19;2023;J;J6;Après 20h;132
CONFLANS-FIN-D'OISE;87381459;JOB;2022-11-22;2022;A;A;De 10h à 16h;533
CONFLANS-FIN-D'OISE;87381459;JOB;2022-11-30;2022;A;A;Après 20h;93
CONFLANS-FIN-D'OISE;87381459;JOB;2023-11-14;2023;L;L3;De 6h à 10h;1349
CONFLANS-SAINTE-HONORINE;87381897;DIM;2023-11-19;2023;J;J6;Après 20h;267
CORBEIL-ESSONNES;87681007;DIM;2024-03-03;2024;D;D;Avant 6h;161
CORBEIL-ESSONNES;87681007;DIM;2024-03-03;2024;D;D;De 10h à 16h;3676
CORBEIL-ESSONNES;87681007;JOB;2024-05-03;2024;D;D;Après 20h;498
CORBEIL-ESSONNES;87681007;JOB;2024-12-03;2024;D;D;Avant 6h;142
CORMEILLES-EN-PARISIS;87381863;SAM;2023-11-18;2023;J;J6;Après 20h;287
CORMEILLES-EN-PARISIS;87381863;DIM;2023-11-19;2023;J;J6;De 16h à 20h;610
CORMEILLES-EN-PARISIS;87381863;JOB;2023-11-14;2023;J;J6;Avant 6h;102
CORMEILLES-EN-PARISIS;87381863;JOB;2023-11-14;2023;J;J6;De 6h à 10h;3400
COUILLY-SAINT-GERMAIN-QUINCY;87116731;SAM;2023-09-16;2023;P;P;De 16h à 20h;31
COUILLY-SAINT-GERMAIN-QUINCY;87116731;JOB;2023-09-19;2023;P;P;Avant 6h;3
COUILLY-SAINT-GERMAIN-QUINCY;87116731;JOB;2023-09-19;2023;P;P;De 16h à 20h;31
COULOMMIERS;87116301;SAM;2023-11-18;2023;P;P;De 6h à 10h;262
COURBEVOIE;87382200;SAM;2023-11-18;2023;L;L2;De 10h à 16h;1913
COURBEVOIE;87382200;DIM;2023-11-19;2023;L;L2;Après 20h;280
COURBEVOIE;87382200;JOB;2023-11-14;2023;L;L2;Après 20h;459
COURBEVOIE;87382200;JOB;2023-11-14;2023;L;L2;De 6h à 10h;3065
CRECY-LA-CHAPELLE;87116772;DIM;2023-09-17;2023;P;P;De 10h à 16h;72
CRECY-LA-CHAPELLE;87116772;JOB;2023-09-19;2023;P;P;De 10h à 16h;56
CRECY-LA-CHAPELLE;87116772;JOB;2023-09-19;2023;P;P;De 16h à 20h;61
CREIL;87276006;SAM;2023-11-18;2023;H;H;Après 20h;11
CREIL;87276006;SAM;2024-02-03;2024;D;D;Après 20h;92
CREIL;87276006;SAM;2024-02-03;2024;D;D;De 16h à 20h;116
CREIL;87276006;DIM;2024-03-03;2024;D;D;Après 20h;82
CREIL;87276006;JOB;2023-11-14;2023;H;H;Avant 6h;20
CREIL;87276006;JOB;2024-05-03;2024;D;D;De 6h à 10h;76
CREPY-EN-VALOIS;87271593;SAM;2023-11-18;2023;K;K;De 16h à 20h;59
CREPY-EN-VALOIS;87271593;DIM;2023-11-19;2023;K;K;De 16h à 20h;82
CREPY-EN-VALOIS;87271593;JOB;2023-11-14;2023;K;K;Avant 6h;116
CRETEIL-POMPADOUR;87608802;DIM;2024-03-03;2024;D;D;Avant 6h;71
CRETEIL-POMPADOUR;87608802;DIM;2024-03-03;2024;D;D;De 16h à 20h;2774
CRETEIL-POMPADOUR;87608802;JOB;2024-05-03;2024;D;D;Après 20h;1067
CRETEIL-POMPADOUR;87608802;JOB;2024-05-03;2024;D;D;Avant 6h;376
CROUY-SUR-OURCQ;87116640;SAM;2023-09-16;2023;P;P;De 10h à 16h;64
CROUY-SUR-OURCQ;87116640;SAM;2023-09-16;2023;P;P;De 16h à 20h;42
CROUY-SUR-OURCQ;87116640;DIM;2023-09-17;2023;P;P;Après 20h;4
CROUY-SUR-OURCQ;87116640;DIM;2023-09-17;2023;P;P;De 6h à 10h;13
DEUIL-MONTMAGNY;87276345;SAM;2023-11-18;2023;H;H;Avant 6h;60
DEUIL-MONTMAGNY;87276345;SAM;2023-11-18;2023;H;H;De 10h à 16h;1318
DEUIL-MONTMAGNY;87276345;SAM;2023-11-18;2023;H;H;De 16h à 20h;749
DEUIL-MONTMAGNY;87276345;SAM;2023-11-18;2023;H;H;De 6h à 10h;738
DEUIL-MONTMAGNY;87276345;JOB;2023-11-14;2023;H;H;Après 20h;184
DORDIVES;87684233;JOB;2023-11-14;2023;R;R;Après 20h;5
DOURDAN;87545525;DIM;2017-04-23;2017;C;C;De 16h à 20h;155
DOURDAN;87545525;JOB;2017-04-25;2017;C;C;Avant 6h;71
DOURDAN;87545525;JOB;2017-04-25;2017;C;C;De 6h à 10h;578
DOURDAN-LA-FORET;87540179;SAM;2017-04-22;2017;C;C;De 16h à 20h;9
DOURDAN-LA-FORET;87540179;SAM;2017-04-22;2017;C;C;De 6h à 10h;2
DOURDAN-LA-FORET;87540179;JOB;2017-04-25;2017;C;C;De 16h à 20h;386
DRANCY;87271403;DIM;2019-03-17;2019;B;B;Après 20h;584
DRANCY;87271403;DIM;2019-03-17;2019;B;B;De 10h à 16h;2847
DRANCY;87271403;JOB;2023-05-10;2023;B;B;De 6h à 10h;6720
DREUX;87393488;SAM;2023-11-18;2023;N;N;De 16h à 20h;260
DREUX;87393488;JOB;2023-11-14;2023;N;N;De 6h à 10h;1229
ECOUEN-EZANVILLE;87276394;JOB;2023-11-14;2023;H;H;De 6h à 10h;1804
EGLY;87545475;SAM;2017-04-22;2017;C;C;De 6h à 10h;77
EGLY;87545475;DIM;2017-04-23;2017;C;C;Après 20h;16
EGLY;87545475;DIM;2017-04-23;2017;C;C;De 10h à 16h;128
EMERAINVILLE-PONTAULT-COMBAULT;87116046;SAM;2022-03-19;2022;E;E;De 16h à 20h;841
EMERAINVILLE-PONTAULT-COMBAULT;87116046;DIM;2022-03-20;2022;E;E;De 10h à 16h;881
EMERAINVILLE-PONTAULT-COMBAULT;87116046;DIM;2022-03-20;2022;E;E;De 16h à 20h;590
EMERAINVILLE-PONTAULT-COMBAULT;87116046;JOB;2022-03-22;2022;E;E;Avant 6h;196
EMERAINVILLE-PONTAULT-COMBAULT;87116046;JOB;2022-03-22;2022;E;E;De 16h à 20h;1250
EPINAY-SUR-ORGE;87545228;JOB;2017-04-25;2017;C;C;Après 20h;155
EPINAY-SUR-ORGE;87545228;JOB;2017-04-25;2017;C;C;Avant 6h;122
EPINAY-SUR-SEINE;87271148;SAM;2017-04-22;2017;C;C;De 16h à 20h;503
EPINAY-SUR-SEINE;87271148;DIM;2017-04-23;2017;C;C;De 6h à 10h;292
EPINAY-SUR-SEINE;87271148;JOB;2017-04-25;2017;C;C;Après 20h;150
EPINAY-SUR-SEINE;87271148;JOB;2017-04-25;2017;C;C;Avant 6h;215
EPINAY-SUR-SEINE;87271148;JOB;2021-11-23;2021;T11;T11;Après 20h;311
EPINAY-VILLETANEUSE;87271122;SAM;2021-11-20;2021;T11;T11;Après 20h;531
EPINAY-VILLETANEUSE;87271122;SAM;2021-11-20;2021;T11;T11;Avant 6h;53
EPINAY-VILLETANEUSE;87271122;SAM;2023-11-18;2023;H;H;De 10h à 16h;4297
EPINAY-VILLETANEUSE;87271122;DIM;2021-11-21;2021;T11;T11;De 16h à 20h;665
EPINAY-VILLETANEUSE;87271122;DIM;2021-11-21;2021;T11;T11;De 6h à 10h;278
EPINAY-VILLETANEUSE;87271122;DIM;2023-11-19;2023;H;H;Avant 6h;167
EPLUCHES;87276147;SAM;2023-11-18;2023;H;H;De 10h à 16h;42
EPLUCHES;87276147;DIM;2023-11-19;2023;H;H;De 6h à 10h;9
EPLUCHES;87276147;JOB;2023-11-14;2023;H;H;De 10h à 16h;45
EPLUCHES;87276147;JOB;2023-11-14;2023;H;H;De 16h à 20h;49
EPONE-MEZIERES;87386763;SAM;2021-04-12;2021;J;J5;De 16h à 20h;114
EPONE-MEZIERES;87386763;SAM;2023-11-18;2023;N;N;De 16h à 20h;54
EPONE-MEZIERES;87386763;SAM;2023-11-18;2023;N;N;De 6h à 10h;42
EPONE-MEZIERES;87386763;DIM;2021-05-12;2021;J;J5;De 10h à 16h;195
EPONE-MEZIERES;87386763;DIM;2023-11-19;2023;N;N;De 6h à 10h;26
EPONE-MEZIERES;87386763;JOB;2021-07-12;2021;J;J5;De 16h à 20h;292
EPONE-MEZIERES;87386763;JOB;2021-07-12;2021;J;J5;De 6h à 10h;849
EPONE-MEZIERES;87386763;JOB;2023-11-14;2023;N;N;De 16h à 20h;106
ERAGNY-NEUVILLE;87381418;DIM;2023-11-19;2023;J;J6;De 6h à 10h;99
ERAGNY-NEUVILLE;87381418;JOB;2023-11-14;2023;J;J6;De 6h à 10h;666
ERMONT-EAUBONNE;87276055;SAM;2017-04-22;2017;C;C;Avant 6h;26
ERMONT-EAUBONNE;87276055;SAM;2017-04-22;2017;C;C;De 10h à 16h;1569
ERMONT-EAUBONNE;87276055;SAM;2017-04-22;2017;C;C;De 16h à 20h;1621
ERMONT-EAUBONNE;87276055;SAM;2023-11-18;2023;H;H;Avant 6h;88
ERMONT-EAUBONNE;87276055;SAM;2023-11-18;2023;H;H;De 10h à 16h;3259
ERMONT-EAUBONNE;87276055;SAM;2023-11-18;2023;H;H;De 6h à 10h;1379
ERMONT-EAUBONNE;87276055;SAM;2023-11-18;2023;J;J4;De 6h à 10h;1146
ERMONT-EAUBONNE;87276055;DIM;2017-04-23;2017;C;C;De 10h à 16h;1211
ERMONT-EAUBONNE;87276055;DIM;2023-11-19;2023;J;J4;Après 20h;560
ERMONT-EAUBONNE;87276055;DIM;2023-11-19;2023;J;J4;De 10h à 16h;1808
ERMONT-EAUBONNE;87276055;JOB;2023-11-14;2023;H;H;Après 20h;1251
ERMONT-EAUBONNE;87276055;JOB;2023-11-14;2023;J;J4;Après 20h;643
ERMONT-EAUBONNE;87276055;JOB;2023-11-14;2023;J;J4;Avant 6h;179
ERMONT-HALTE;87276584;SAM;2023-11-18;2023;H;H;Avant 6h;10
ERMONT-HALTE;87276584;SAM;2023-11-18;2023;H;H;De 10h à 16h;435
ERMONT-HALTE;87276584;SAM;2023-11-18;2023;H;H;De 16h à 20h;217
ERMONT-HALTE;87276584;DIM;2023-11-19;2023;H;H;De 16h à 20h;176
ERMONT-HALTE;87276584;JOB;2023-11-14;2023;H;H;Avant 6h;24
ERMONT-HALTE;87276584;JOB;2023-11-14;2023;H;H;De 16h à 20h;327
ESBLY;87116327;SAM;2023-09-16;2023;P;P;Après 20h;50
ESBLY;87116327;SAM;2023-09-16;2023;P;P;De 16h à 20h;97
ESBLY;87116327;SAM;2023-11-18;2023;P;P;De 16h à 20h;327
ESBLY;87116327;DIM;2023-09-17;2023;P;P;De 10h à 16h;230
ESBLY;87116327;DIM;2023-09-17;2023;P;P;De 16h à 20h;64
ESBLY;87116327;DIM;2023-11-19;2023;P;P;Après 20h;81
ESBLY;87116327;DIM;2023-11-19;2023;P;P;De 10h à 16h;476
ESBLY;87116327;DIM;2023-11-19;2023;P;P;De 16h à 20h;341
ESBLY;87116327;JOB;2023-09-19;2023;P;P;Avant 6h;1
ESBLY;87116327;JOB;2023-09-19;2023;P;P;De 10h à 16h;97
ESBLY;87116327;JOB;2023-09-19;2023;P;P;De 6h à 10h;73
ESSONNES-ROBINSON;87681601;SAM;2024-02-03;2024;D;D;De 6h à 10h;49
ESSONNES-ROBINSON;87681601;DIM;2024-03-03;2024;D;D;De 16h à 20h;50
ESSONNES-ROBINSON;87681601;DIM;2024-03-03;2024;D;D;De 6h à 10h;40
ESSONNES-ROBINSON;87681601;JOB;2024-02-04;2024;D;D;De 16h à 20h;114
ETAMPES;87545137;SAM;2017-04-22;2017;C;C;Avant 6h;83
ETAMPES;87545137;DIM;2017-04-23;2017;C;C;De 16h à 20h;554
ETAMPES;87545137;JOB;2017-04-25;2017;C;C;Avant 6h;335
ETRECHY;87545145;SAM;2017-04-22;2017;C;C;Après 20h;39
ETRECHY;87545145;DIM;2017-04-23;2017;C;C;De 10h à 16h;190
ETRECHY;87545145;JOB;2017-04-25;2017;C;C;Avant 6h;18
EVRY-COURCOURONNES;87681387;SAM;2024-02-03;2024;D;D;De 16h à 20h;2615
EVRY-COURCOURONNES;87681387;JOB;2024-05-03;2024;D;D;Après 20h;925
EVRY-VAL-DE-SEINE;87681361;DIM;2024-03-03;2024;D;D;Après 20h;47
EVRY-VAL-DE-SEINE;87681361;JOB;2024-12-03;2024;D;D;De 10h à 16h;292
EVRY-VAL-DE-SEINE;87681361;JOB;2024-12-03;2024;D;D;De 16h à 20h;14
FAREMOUTIERS-POMMEUSE;87116277;SAM;2023-11-18;2023;P;P;De 16h à 20h;47
FERRIERES-FONTENAY;87684241;DIM;2023-11-19;2023;R;R;De 6h à 10h;16
FERRIERES-FONTENAY;87684241;JOB;2023-11-14;2023;R;R;Avant 6h;21
FONTAINEBLEAU-AVON;87682211;DIM;2023-11-19;2023;R;R;Après 20h;366
FONTAINEBLEAU-AVON;87682211;DIM;2023-11-19;2023;R;R;De 16h à 20h;1083
FONTAINE-LE-PORT;87682427;DIM;2023-11-19;2023;R;R;De 10h à 16h;30
FONTAINE-LE-PORT;87682427;JOB;2023-11-14;2023;R;R;Après 20h;1
FONTAINE-LE-PORT;87682427;JOB;2023-11-14;2023;R;R;Avant 6h;4
FONTENAY-LE-FLEURY;87393405;SAM;2023-11-18;2023;N;N;Avant 6h;15
FONTENAY-LE-FLEURY;87393405;JOB;2023-11-14;2023;N;N;De 6h à 10h;1259
FOURQUEUX-BEL-AIR;87733675;SAM;2023-10-14;2023;T13;T13;De 10h à 16h;373
FOURQUEUX-BEL-AIR;87733675;SAM;2023-10-14;2023;T13;T13;De 16h à 20h;184
FOURQUEUX-BEL-AIR;87733675;SAM;2023-10-14;2023;T13;T13;De 6h à 10h;137
FOURQUEUX-BEL-AIR;87733675;JOB;2023-10-19;2023;T13;T13;De 6h à 10h;517
FRANCONVILLE-LE-PLESSIS-BOUCHARD;87276071;SAM;2017-04-22;2017;C;C;De 16h à 20h;555
FRANCONVILLE-LE-PLESSIS-BOUCHARD;87276071;SAM;2023-11-18;2023;H;H;Après 20h;224
FRANCONVILLE-LE-PLESSIS-BOUCHARD;87276071;SAM;2023-11-18;2023;H;H;De 10h à 16h;1050
FRANCONVILLE-LE-PLESSIS-BOUCHARD;87276071;DIM;2017-04-23;2017;C;C;Après 20h;114
FRANCONVILLE-LE-PLESSIS-BOUCHARD;87276071;DIM;2017-04-23;2017;C;C;Avant 6h;15
FRANCONVILLE-LE-PLESSIS-BOUCHARD;87276071;DIM;2023-11-19;2023;H;H;Après 20h;145
FRANCONVILLE-LE-PLESSIS-BOUCHARD;87276071;JOB;2023-11-14;2023;H;H;Après 20h;170
FRANCONVILLE-LE-PLESSIS-BOUCHARD;87276071;JOB;2023-11-14;2023;H;H;De 16h à 20h;839
FRANCONVILLE-LE-PLESSIS-BOUCHARD;87276071;JOB;2023-11-14;2023;H;H;De 6h à 10h;2349
FREINVILLE-SEVRAN;87113894;DIM;2021-12-09;2021;T4;T4;De 10h à 16h;673
FREINVILLE-SEVRAN;87113894;JOB;2021-09-21;2021;T4;T4;De 10h à 16h;624
FREPILLON;87276659;JOB;2023-11-14;2023;H;H;Après 20h;25
FREPILLON;87276659;JOB;2023-11-14;2023;H;H;De 16h à 20h;185
GAGNY;87113514;SAM;2022-03-19;2022;E;E;Après 20h;306
GAGNY;87113514;SAM;2022-03-19;2022;E;E;Avant 6h;52
GAGNY;87113514;SAM;2022-03-19;2022;E;E;De 10h à 16h;2147
GAGNY;87113514;SAM;2022-03-19;2022;E;E;De 6h à 10h;1122
GAGNY;87113514;DIM;2022-03-20;2022;E;E;Avant 6h;47
GAGNY;87113514;DIM;2022-03-20;2022;E;E;De 16h à 20h;901
GAGNY;87113514;JOB;2022-03-22;2022;E;E;De 10h à 16h;1947
GAGNY;87113514;JOB;2022-03-22;2022;E;E;De 16h à 20h;1269
GAGNY;87113514;JOB;2022-03-22;2022;E;E;De 6h à 10h;5384
GARANCIERES-LA-QUEUE;87393439;SAM;2023-11-18;2023;N;N;Après 20h;25
GARANCIERES-LA-QUEUE;87393439;SAM;2023-11-18;2023;N;N;De 10h à 16h;122
GARANCIERES-LA-QUEUE;87393439;DIM;2023-11-19;2023;N;N;De 16h à 20h;92
GARANCIERES-LA-QUEUE;87393439;JOB;2023-11-14;2023;N;N;De 6h à 10h;353
GARGAN;87113860;SAM;2021-11-09;2021;T4;T4;De 10h à 16h;1733
GARGAN;87113860;SAM;2021-09-18;2021;T4;T4;De 10h à 16h;167
GARGAN;87113860;SAM;2021-09-18;2021;T4;T4;De 6h à 10h;792
GARGAN;87113860;DIM;2021-12-09;2021;T4;T4;Après 20h;519
GARGAN;87113860;DIM;2021-12-09;2021;T4;T4;Avant 6h;45
GARGAN;87113860;DIM;2021-12-09;2021;T4;T4;De 10h à 16h;3316
GARGAN;87113860;JOB;2021-09-21;2021;T4;T4;De 10h à 16h;2307
GARGENVILLE;87381566;SAM;2023-11-18;2023;J;J6;De 10h à 16h;232
GARGENVILLE;87381566;DIM;2023-11-19;2023;J;J6;Avant 6h;6
GARGENVILLE;87381566;JOB;2023-11-14;2023;J;J6;Après 20h;31
GARGES-SARCELLES;87276196;SAM;2024-02-03;2024;D;D;Avant 6h;630
GARGES-SARCELLES;87276196;SAM;2024-02-03;2024;D;D;De 16h à 20h;4619
GARGES-SARCELLES;87276196;DIM;2024-03-03;2024;D;D;Avant 6h;214
GENNEVILLIERS;87271205;SAM;2017-04-22;2017;C;C;De 10h à 16h;703
GENNEVILLIERS;87271205;DIM;2017-04-23;2017;C;C;De 10h à 16h;521
GENNEVILLIERS;87271205;DIM;2017-04-23;2017;C;C;De 6h à 10h;109
GENNEVILLIERS;87271205;JOB;2017-04-25;2017;C;C;Après 20h;198
GISORS;87381244;SAM;2023-11-18;2023;J;J6;De 6h à 10h;116
GISORS;87381244;DIM;2023-11-19;2023;J;J6;De 6h à 10h;40
GOUSSAINVILLE;87276246;SAM;2024-02-03;2024;D;D;Avant 6h;48
GRAND-BOURG;87681353;SAM;2024-02-03;2024;D;D;De 10h à 16h;112
GRAND-BOURG;87681353;JOB;2024-02-04;2024;D;D;De 16h à 20h;157
GRAVIGNY-BALIZY;87393645;JOB;2017-04-25;2017;C;C;De 16h à 20h;131
GRAVIGNY-BALIZY;87393645;JOB;2017-04-25;2017;C;C;De 6h à 10h;629
GRETZ-ARMAINVILLIERS;87116012;SAM;2022-03-19;2022;E;E;Après 20h;25
GRETZ-ARMAINVILLIERS;87116012;DIM;2022-03-20;2022;E;E;Avant 6h;16
GRETZ-ARMAINVILLIERS;87116012;DIM;2022-03-20;2022;E;E;De 16h à 20h;133
GRETZ-ARMAINVILLIERS;87116012;DIM;2022-03-20;2022;E;E;De 6h à 10h;122
GRIGNY-CENTRE;87681379;SAM;2024-02-03;2024;D;D;De 16h à 20h;1721
GRIGNY-CENTRE;87681379;SAM;2024-02-03;2024;D;D;De 6h à 10h;1523
GRIGNY-CENTRE;87681379;DIM;2024-03-03;2024;D;D;De 10h à 16h;2367
GRIGNY-CENTRE;87681379;DIM;2024-03-03;2024;D;D;De 16h à 20h;1281
GROSLAY;87276360;SAM;2023-11-18;2023;H;H;Avant 6h;22
GROSLAY;87276360;SAM;2023-11-18;2023;H;H;De 6h à 10h;334
GROSLAY;87276360;DIM;2023-11-19;2023;H;H;De 10h à 16h;477
GROSLAY;87276360;JOB;2023-11-14;2023;H;H;De 16h à 20h;510
GROS-NOYER-SAINT-PRIX;87276592;SAM;2023-11-18;2023;H;H;De 16h à 20h;367
GROS-NOYER-SAINT-PRIX;87276592;SAM;2023-11-18;2023;H;H;De 6h à 10h;322
GROS-NOYER-SAINT-PRIX;87276592;DIM;2023-11-19;2023;H;H;De 16h à 20h;309
GROS-NOYER-SAINT-PRIX;87276592;JOB;2023-11-14;2023;H;H;De 10h à 16h;571
GUERARD-LA-CELLE-SUR-MORIN;87116269;JOB;2023-11-14;2023;P;P;Après 20h;3
HAUSSMANN-SAINT-LAZARE;87281899;SAM;2022-03-19;2022;E;E;De 10h à 16h;9840
HAUSSMANN-SAINT-LAZARE;87281899;SAM;2022-03-19;2022;E;E;De 6h à 10h;2329
HAUSSMANN-SAINT-LAZARE;87281899;DIM;2022-03-20;2022;E;E;Après 20h;2719
HAUSSMANN-SAINT-LAZARE;87281899;JOB;2022-03-22;2022;E;E;Avant 6h;213
HAUSSMANN-SAINT-LAZARE;87281899;JOB;2022-03-22;2022;E;E;De 6h à 10h;8907
HERBLAY;87381889;SAM;2023-11-18;2023;J;J6;Après 20h;266
HERBLAY;87381889;JOB;2023-11-14;2023;J;J6;Avant 6h;164
HERBLAY;87381889;JOB;2023-11-14;2023;J;J6;De 10h à 16h;1184
HERBLAY;87381889;JOB;2023-11-14;2023;J;J6;De 16h à 20h;928
HERICY;87682435;SAM;2023-11-18;2023;R;R;De 16h à 20h;26
HERICY;87682435;DIM;2023-11-19;2023;R;R;Après 20h;6
HERICY;87682435;JOB;2023-11-14;2023;R;R;Après 20h;4
HERICY;87682435;JOB;2023-11-14;2023;R;R;Avant 6h;6
HERICY;87682435;JOB;2023-11-14;2023;R;R;De 10h à 16h;35
HOPITAL-DE-MONTFERMEIL;87704338;SAM;2021-09-18;2021;T4;T4;Avant 6h;0
HOPITAL-DE-MONTFERMEIL;87704338;DIM;2021-12-09;2021;T4;T4;Après 20h;51
HOPITAL-DE-MONTFERMEIL;87704338;DIM;2021-12-09;2021;T4;T4;Avant 6h;8
HOUDAN;87393462;SAM;2023-11-18;2023;N;N;Après 20h;68
HOUDAN;87393462;SAM;2023-11-18;2023;N;N;De 16h à 20h;248
HOUDAN;87393462;SAM;2023-11-18;2023;N;N;De 6h à 10h;188
HOUDAN;87393462;JOB;2023-11-14;2023;N;N;De 10h à 16h;335
HOUILLES-CARRIERES-SUR-SEINE;87386409;SAM;2021-04-12;2021;J;J5;Après 20h;340
HOUILLES-CARRIERES-SUR-SEINE;87386409;SAM;2021-04-12;2021;J;J5;De 16h à 20h;697
HOUILLES-CARRIERES-SUR-SEINE;87386409;SAM;2023-11-18;2023;L;L3;Après 20h;229
HOUILLES-CARRIERES-SUR-SEINE;87386409;DIM;2021-05-12;2021;J;J5;Après 20h;251
HOUILLES-CARRIERES-SUR-SEINE;87386409;DIM;2021-05-12;2021;J;J5;Avant 6h;0
HOUILLES-CARRIERES-SUR-SEINE;87386409;DIM;2022-11-20;2022;A;A;De 6h à 10h;1037
HOUILLES-CARRIERES-SUR-SEINE;87386409;DIM;2023-11-19;2023;L;L3;Après 20h;151
HOUILLES-CARRIERES-SUR-SEINE;87386409;DIM;2023-11-19;2023;L;L3;Avant 6h;16
HOUILLES-CARRIERES-SUR-SEINE;87386409;JOB;2021-07-12;2021;J;J5;Après 20h;347
HOUILLES-CARRIERES-SUR-SEINE;87386409;JOB;2021-07-12;2021;J;J5;De 16h à 20h;1515
HOUILLES-CARRIERES-SUR-SEINE;87386409;JOB;2022-11-22;2022;A;A;Avant 6h;9
HOUILLES-CARRIERES-SUR-SEINE;87386409;JOB;2022-11-30;2022;A;A;Après 20h;319
HOUILLES-CARRIERES-SUR-SEINE;87386409;JOB;2022-11-30;2022;A;A;Avant 6h;198
HOUILLES-CARRIERES-SUR-SEINE;87386409;JOB;2022-11-30;2022;A;A;De 6h à 10h;7731
HOUILLES-CARRIERES-SUR-SEINE;87386409;JOB;2023-11-14;2023;L;L3;Après 20h;209
HOUILLES-CARRIERES-SUR-SEINE;87386409;JOB;2023-11-14;2023;L;L3;De 16h à 20h;880
IGNY;87393561;SAM;2017-04-22;2017;C;C;De 10h à 16h;143
IGNY;87393561;SAM;2017-04-22;2017;C;C;De 6h à 10h;48
IGNY;87393561;DIM;2017-04-23;2017;C;C;Après 20h;17
IGNY;87393561;JOB;2017-04-25;2017;C;C;De 6h à 10h;401
INVALIDES;87393033;SAM;2017-04-22;2017;C;C;De 6h à 10h;1829
ISLES-ARMENTIERES-CONGIS;87116616;SAM;2023-09-16;2023;P;P;De 16h à 20h;17
ISLES-ARMENTIERES-CONGIS;87116616;JOB;2023-09-19;2023;P;P;Après 20h;4
ISLES-ARMENTIERES-CONGIS;87116616;JOB;2023-09-19;2023;P;P;De 16h à 20h;15
ISSOU-PORCHEVILLE;87381574;SAM;2023-11-18;2023;J;J6;Après 20h;15
ISSOU-PORCHEVILLE;87381574;SAM;2023-11-18;2023;J;J6;Avant 6h;4
ISSOU-PORCHEVILLE;87381574;DIM;2023-11-19;2023;J;J6;Après 20h;9
ISSOU-PORCHEVILLE;87381574;DIM;2023-11-19;2023;J;J6;De 16h à 20h;58
ISSOU-PORCHEVILLE;87381574;JOB;2023-11-14;2023;J;J6;De 6h à 10h;203
ISSY;87393074;SAM;2017-04-22;2017;C;C;Après 20h;222
ISSY;87393074;SAM;2017-04-22;2017;C;C;De 16h à 20h;581
ISSY;87393074;SAM;2017-04-22;2017;C;C;De 6h à 10h;323
ISSY;87393074;JOB;2017-04-25;2017;C;C;Après 20h;195
ISSY-VAL-DE-SEINE;87393306;SAM;2017-04-22;2017;C;C;De 10h à 16h;1037
ISSY-VAL-DE-SEINE;87393306;DIM;2017-04-23;2017;C;C;De 6h à 10h;154
IVRY-SUR-SEINE;87545301;DIM;2017-04-23;2017;C;C;De 10h à 16h;1396
JAVEL;87393066;SAM;2017-04-22;2017;C;C;De 10h à 16h;1204
JAVEL;87393066;DIM;2017-04-23;2017;C;C;Avant 6h;5
JOUY-EN-JOSAS;87393512;SAM;2017-04-22;2017;C;C;De 10h à 16h;225
JOUY-EN-JOSAS;87393512;SAM;2017-04-22;2017;C;C;De 16h à 20h;159
JOUY-EN-JOSAS;87393512;DIM;2017-04-23;2017;C;C;Après 20h;25
JOUY-EN-JOSAS;87393512;DIM;2017-04-23;2017;C;C;De 6h à 10h;31
JOUY-EN-JOSAS;87393512;JOB;2017-04-25;2017;C;C;De 10h à 16h;324
JUVISY;87545244;SAM;2017-04-22;2017;C;C;Avant 6h;365
JUVISY;87545244;SAM;2017-04-22;2017;C;C;De 16h à 20h;4848
